time_points,0,3,6,9,12,15,18,21,24,27,30,33,36,39,42,45,48,51,54,57,60,63,66,69
PF3D7_0111800,7.04888,4.59141,6.48027,17.4778,33.7989,55.3048,38.5167,52.9281,39.3823,39.8747,25.0099,16.663,6.35069,3.44788,7.54275,21.4139,35.1195,46.6586,39.7767,23.5924,33.5436,16.9405,18.8517,7.97836
PF3D7_0111900,21.9285,24.7694,30.3622,38.6194,51.8743,75.7347,112.021,137.106,120.559,187.47,186.304,88.2274,32.5737,17.9819,28.6478,42.8373,47.8396,71.1355,117.273,96.0728,117.492,101.695,77.2728,71.7093
PF3D7_0112000,1.94347,4.82532,8.7973,13.9842,15.4438,14.9594,16.7592,23.5429,26.7683,21.2948,13.9367,4.74306,3.13133,3.54155,9.52124,15.9584,16.2838,14.8858,14.505,18.5469,20.0668,22.5051,10.0826,4.90721
PF3D7_0112100,0.427084,4.40465,8.64269,2.8206,1.17478,1.88666,1.34262,1.25958,1.18141,0.679295,0.215341,0.701362,1.81261,5.37003,5.57952,3.30575,1.21531,1.06573,1.09634,0.741044,0.536319,0,0,0
PF3D7_0112200,5.30786,2.89383,3.02588,6.06552,13.2626,34.3499,72.451,81.77,75.9844,57.3486,32.8877,16.3869,4.64771,1.73847,2.34835,7.274,12.0433,26.8548,47.0789,55.9587,61.1831,63.8123,40.9184,17.3017
PF3D7_0112300,0.0632898,0,0,0,0,0,0,0,0.0437683,0.0125831,0.0159557,0.0259838,0,0,0,0.0233277,0.120065,0,0,0.027454,0.132462,0.0322542,0.0669073,0.105237
PF3D7_0112400,0,0,0,0,0,0,0.247656,0,0,0.125301,0.158885,0.258743,0,0,0,0,0,0,0,1.09353,1.31904,1.28473,0.222085,0.349314
PF3D7_0112500,15.4021,7.56413,8.20223,5.65113,0,0,12.1048,18.1699,53.2569,27.5599,11.6489,0,21.7896,8.42008,0,5.67698,0,0,13.1793,6.68114,51.5773,70.6438,54.2748,51.2208
PF3D7_0112600,5.33405,2.90028,2.53625,1.53772,2.20087,3.44271,5.09046,7.37884,27.1389,14.8849,13.1593,10.5585,5.65963,3.22847,0.388869,1.33411,5.963,3.08992,5.94981,15.5356,25.1985,40.2902,40.2781,23.1238
PF3D7_0112700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF3D7_0112800,8.74507,30.8041,23.6067,5.20019,2.32257,0.363308,0.236998,0.889364,0.834164,2.39817,3.49709,2.59988,13.4383,27.0362,19.0823,4.00134,6.86481,0.376245,0.387051,2.09294,1.26228,1.5368,3.18791,2.84138
PF3D7_0112900,157.593,27.4629,4.87303,1.49218,0.559345,0.408313,0.799068,0.59972,0.820309,1.54977,3.58852,59.2737,133.05,38.908,4.98103,1.62392,3.53612,0.845703,0.724994,0.58805,0.851183,0.863585,3.22452,21.0386
PF3D7_0113000,13.3389,16.5601,39.2677,142.601,187.258,345.694,91.6097,149.492,34.3464,21.795,6.26476,6.3103,6.60958,15.3247,65.321,154.06,348.616,313.932,163.676,81.1829,58.0179,14.3204,6.94332,3.79046
PF3D7_0113100,0.303358,0.392772,0.117491,0.101186,0.0758593,0.155053,0.238416,1.00313,1.49713,0.608613,0.507539,0.486856,0.195075,0.271376,0.112589,0.0508243,0.130793,0.12043,0.0825929,0.454588,0.56565,0.238926,0.330416,0.290424
PF3D7_0113200,13.5209,6.5251,6.36799,7.97185,23.4761,144.034,176.901,116.895,65.2907,37.8522,32.0575,21.2094,8.45842,5.08443,5.5519,8.72849,27.4291,86.348,148.197,113.166,62.4203,25.4116,43.9277,24.6916
PF3D7_0113300,225.871,584.3,450.373,315.741,164.212,59.0277,22.9537,16.4159,11.5258,3.56607,1.74072,13.5547,357.325,569.805,526.907,356.56,175.326,49.709,21.2221,22.7561,12.0261,6.4714,3.4679,4.97073
PF3D7_0113400,0.450862,0.442846,0.240102,0.372205,0.434067,0.45266,0.575806,1.01945,0.662565,0.336148,0.22733,0.416481,0.15946,0.308099,0.322118,0.540088,0.748399,0.21095,0.626914,0.928984,1.03799,0.172328,0.278036,0.124948
PF3D7_0113600,2.04471,5.89266,3.73334,0.882126,0.346118,0.216566,0.247228,0.357848,0.543858,0.410993,0.396527,0.332095,2.25693,4.95031,3.61427,1.26713,5.20035,0.280347,0.173039,0.633542,0.235136,0.446589,0.562171,0.448342
PF3D7_0113700,435.504,512.087,377.169,287.181,218.366,156.207,49.1848,22.322,12.069,6.84214,3.64331,24.0844,358.996,533.143,406.795,319.19,303.312,197.958,83.1551,40.6409,19.173,10.4856,6.73246,10.0463
PF3D7_0113800,0.840157,0.839448,0.833122,0.797222,0.613618,0.366489,0.517992,0.498417,0.535935,0.250557,0.157031,0.2022,0.317639,0.316759,0.455362,0.512556,0.274798,0.307246,0.285083,0.414713,0.388062,0.162408,0.0714626,0.208747
PF3D7_0113900,302.971,1009.73,1089.94,782.837,505.032,223.408,39.1968,10.9058,12.1683,17.2831,18.5664,23.3462,427.628,936.187,1100.94,845.775,409.402,187.988,50.4532,29.5196,9.07254,10.2143,18.5603,16.6633
PF3D7_0114000,0.352745,0.3176,0.250468,0.248063,0.242575,0.0708303,0.0577562,0.0751355,0.0609855,0.0584432,0.0889291,0.0965469,0.124758,0.0642799,0.288021,0.195025,0.557649,0.293409,0.0503061,0.0510047,0.0369138,0.044942,0.0621511,0.130342
PF3D7_0114100,0,0,0,0,0,0.305032,0.397965,0.199122,0,0,0,0,0,0,0,0,0,0.157947,0.758254,0.219653,0,0,0,0
PF3D7_0114200,0,0,0.0780274,0,0,0,0,0,0,0,0.0369384,0,0,0,0,0,0,0,0,0,0,0.0746701,0,0
PF3D7_0114300,0.487735,0.159688,0.0865795,0.0596511,0.0894413,0.0652907,0,0.159829,0.0562158,0.129294,0.081974,0,0.115001,0,0,0.119848,0,0,0,0,0,0,0,0
PF3D7_0114400,0,0.153816,0.333583,0.15322,0.172305,0.461192,0.205125,0.123161,0.0360991,0.0830263,0.0526397,0.0857234,0.147696,0,0.0852441,0.115441,0.198053,0.195387,0.223332,0.13586,0.0437008,0,0.0367891,0
PF3D7_0114500,0,0,0,0.69126,13.9925,69.6085,35.5366,2.77824,0.651451,0.374577,0.474974,0,1.33268,0.514982,0,1.04163,23.2317,66.994,104.385,30.647,4.33748,2.40037,1.32781,1.04424
PF3D7_0114600,0,0.0815673,0,0.0609386,0,0.2001,0.391595,0.0653115,0.172288,0,0,0,0,0,0,0,0,0.103612,0.0710589,0.144091,0.208568,0,0,0
PF3D7_0114700,0.480752,0.236102,0.17068,0,0,0.386135,0.188917,0,0,0,0,0,0,0,0,0,0,0,0.205685,0,0,0,0,0
PF3D7_0114800,0.573604,0.845109,0.305467,0.736607,0.946693,5.64374,1.69053,0.620294,0,0,0.144609,0,0,0.783951,0.819623,0.951399,0.816122,1.61027,1.59517,0.497638,0,0,0,0.158964
PF3D7_0114900,0,0,0.452925,0.104018,0,0,0.111404,0,0,0,0,0.116392,0,0.154985,0,0,0,0,0,0,0,0,0,0
PF3D7_0115000,0.110432,0.17355,0.0588096,0.162073,0.69259,0.505579,0.19094,0.230157,0.0916438,0.162474,0.0278406,0.0453383,0.0781151,0.0241486,0.0811525,0.293067,0.293296,0.151563,0.198439,0.201195,0.0647161,0.0450234,0.0466977,0.0734501
PF3D7_0115050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF3D7_0115100,0,0,0,0,0,0,0,0,0,0.0721765,0,0.149042,0.256791,0,0,0,0,0,0,0,0,0,0.0639631,0
PF3D7_0115150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF3D7_0115200,0,0,0,0,0.0749845,0.273687,0.0535606,0.160794,0,0,0.0343621,0,0,0.074513,0,0,0.129285,0.170059,0.466517,0.0591244,0,0.0694621,0.0480302,0.075546
PF3D7_0115300,0,0.0748986,0.568519,0.167869,0.335606,0.122493,0.0599299,0.0299859,0,0,0,0.125226,0.107878,0.166748,0.186788,0.0562124,0.289318,0.380566,0.260997,0.0661555,0.127677,0,0,0
PF3D7_0115400,0,0,0,0,0,0,0,0.0344693,0,0,0,0,0,0,0,0,0,0,0.075005,0.152093,0.0733834,0,0,0
PF3D7_0115500,0,0.220414,0.179256,0.411676,0.493816,0.135179,0.132273,0,0,0.0223077,0.0565735,0,0,0.122678,0.274843,0,0.106427,0.0699963,0.144013,0,0,0.057181,0,0
PF3D7_0115600,0.65748,0.0645791,0,0.0964935,0.217025,4.64712,4.39218,0.620506,0.363746,0.130719,1.02768,0.701818,0.0930147,0.143773,0.107368,0.145402,0.873096,3.52741,4.95081,1.42601,0.825643,1.00521,1.06576,1.82208
PF3D7_0115700,1.69066,3.12306,5.72946,6.64018,6.56357,2.93959,0.830453,0.411739,0.186006,0.278837,0.687772,1.48286,1.64436,2.55221,4.98059,7.70442,11.6993,4.38661,1.81655,1.05006,0.627273,0.744113,0.575454,1.29912
PF3D7_0200100,3.24497,6.47262,14.7285,15.7068,14.7073,6.27523,1.67731,1.32511,1.0012,1.28039,2.3913,3.40231,2.54255,5.62213,10.7511,16.7815,24.9077,8.95385,2.83005,1.3643,1.421,1.52651,2.33094,3.6248
PF3D7_0200200,0.153651,0.150919,0.16365,0,0,0.493643,0.724544,0.120842,0,0.122194,0.154945,0.252327,0.326058,0,0.062729,0.113267,0,1.43781,0.328689,0.466556,0,0.548131,0.812165,0.510977
PF3D7_0200300,0,0,0,0,0.121027,0,0,0.0216273,0,0.0218692,0,0,0,0,0,0.0810861,0,0,0,0,0,0,0,0
PF3D7_0200400,0,0,0.0921788,0,0,0,0.476131,0.272265,0.239406,0,0.0436377,0,0,0,0.141333,0.127599,0,0.107983,0.444336,0.525591,0.652094,0,0.182986,0
PF3D7_0200500,0.135401,0.332483,0.0721063,0.0496794,0.148979,0.870019,0.7449,0.133111,0.0468184,0.0538401,0.170677,0.389124,0.191553,0,0.0552783,0,0.642158,0.675749,1.39031,0.528609,0.113355,0.483026,0.238566,0.525332
PF3D7_0200600,0.133203,0,0.141872,0,0,1.23036,1.57031,0.392852,0.0460586,0.0794495,0.0671627,0.218748,0,0,0,0,0.252695,0.830978,1.93765,1.2134,0.22303,0.407303,0.281634,0.442977
PF3D7_0200700,0,0,0,0,0,0,0,0.0613395,0,0.0310129,0.117976,0,0.110338,0.0852755,0,0,0,0,0,0,0,0.079495,0.0549676,0.172915
PF3D7_0200800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF3D7_0200900,0,0,0,0,0,0,0,0.0348664,0,0,0,0,0,0,0,0,0,0.221253,0.227608,0,0.074229,0,0,0
PF3D7_0201000,0,0,0.17834,0.122872,0.0921174,0.0672442,0.328992,0,0,0,0,0,0,0,0,0,0,0.313374,0.0716387,0.217901,0,0,0,0
PF3D7_0201100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF3D7_0201200,0,0.139434,0,0.0520853,0.234291,2.62244,3.29125,0.725697,0.0981714,0.141119,0.143154,0.0582812,0.100415,0,0,0,0.942559,5.57923,4.85882,4.37208,0.415954,0.217036,0.25012,0.550773
PF3D7_0201300,0,0.0846506,0.183583,0,0.189651,0.207664,1.01599,0.271121,0.1788,0.0342694,0,0,0,0.0942296,0,0,0.163494,0.215058,1.54864,1.27107,0.432903,0.0878421,0,0
PF3D7_0201400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PF3D7_0201500,0,0,0,0,0,0,0.51718,0,0,0,0,0,0.620641,0,0.089552,0,0.208062,0,0,1.14181,0,0,0,0
PF3D7_0201600,0,0,0,0,0,0,0.038572,0,0,0,0,0,0.0694323,0,0,0,1.02416,0,0,1.95863,0,0.600283,0,0
PF3D7_0201700,0,0,0,0,0,0,0,0,0,0,0,0,0.0348449,0,0.58322,0,15.0923,0.0614618,0.0421514,10.9406,0.0618601,0.753137,0,0.0273033
PF3D7_0201800,0,0,0,0,0,0,0.0455436,0,0,0,0,0,0.491891,0,0.0473165,0,10.2238,0.0723025,0.0495861,14.9819,0,2.65793,0,0
PF3D7_0201900,0,0,0,0,0,0,0.0611346,0,0,0,0,0,0.0978193,0,0.0141143,0,0.163963,0,0,0.232449,0,0.061666,0,0
PF3D7_0202000,0,0,0,0,0,0.0280722,4.86195,0,0.0241704,0.0138977,0,0,6.0818,0.0382141,1.31274,0.0515295,7.55865,0.0436077,0.0299067,101.427,0.0585203,87.1357,0.0492648,0
PF3D7_0202100,1567.95,1386.78,784.701,346.378,126.287,67.9313,43.9023,36.4163,31.5686,15.9304,15.5792,291.117,1616.85,1529.3,896.118,398.471,132.299,49.8768,45.3344,38.9974,28.6439,20.8174,20.3613,71.2117
PF3D7_0202200,1116.24,1395.97,845.621,484.812,188.336,50.7525,16.8429,4.59344,2.86233,1.90182,1.9478,109.735,1363.55,1589.54,986.752,512.863,194.902,74.8229,17.6296,25.6944,4.62011,4.31243,1.9447,20.6978
PF3D7_0202300,2.87141,4.12981,2.18448,1.73081,11.2835,46.9494,69.4741,38.9553,15.9568,3.42532,1.08585,1.43148,3.77206,3.02738,2.84695,1.51194,7.97631,23.9267,36.4163,23.3098,11.8477,4.28551,0.79502,0.682077
PF3D7_0202400,8.13411,4.99791,3.82669,27.6498,138.402,312.336,94.1286,59.6478,22.3115,17.0278,10.8418,7.71226,3.84442,2.03396,6.07574,50.0671,136.941,135.28,104.2,33.6387,19.1008,6.41322,9.01036,4.14452
PF3D7_0202500,41130.8,12138.1,10137.5,8662.99,7396.38,3605.57,608.004,96.9431,44.2266,17.4317,56.1699,3168.49,23233.8,15109.2,9468.75,8821.24,14444.2,8762.39,2030.48,642.975,105.784,111.443,83.9647,1213.18
PF3D7_0202600,3.48142,1.78892,3.27627,8.89051,17.5903,23.527,20.5149,19.4923,26.0535,22.5845,17.7601,10.3573,3.39716,1.30407,3.42038,9.55127,9.83785,9.85355,9.10119,8.22208,9.41614,10.4936,10.7079,6.61051
PF3D7_0202700,1.2196,0.727305,0.0463918,0.511404,1.10228,3.25357,5.57989,8.54696,7.13893,10.0975,7.75259,5.29321,1.1708,0.428615,0.248955,0.385308,1.48735,3.09769,6.1497,6.80193,7.80353,8.96792,7.09119,7.43575
PF3D7_0202800,3.85347,0.756992,0,0.848318,0.423992,0.309507,1.21141,6.21282,12.2585,18.6938,21.3726,19.301,7.08703,1.6853,0.314641,0,0,0,1.64867,0.334313,4.83907,7.06979,5.16005,7.26183
PF3D7_0202900,0.372925,0.549443,0,0.136829,0.205162,0,0.439635,2.96961,4.90006,7.89635,7.66236,8.11459,1.84654,0.101936,0.0761247,0,0,0,0.159552,0.889724,3.20011,4.65629,5.25655,7.95789
PF3D7_0203000,65.2895,10.7197,2.46883,1.32297,0.507724,0.732642,2.09163,7.44821,10.0559,18.3659,27.9851,97.6763,71.5215,16.9429,2.82146,0.743618,0.366445,0.482016,1.52431,2.43925,4.89632,3.78453,9.18923,14.2752
PF3D7_0203100,40.6977,7.01797,2.31373,1.5256,0.989695,1.20637,1.07373,1.45155,1.59032,0.701841,7.35067,49.6727,37.7795,10.744,1.89154,0.950827,0.917586,0.455264,0.776936,0.912878,1.0372,0.389211,1.85994,10.3473
PF3D7_0203200,4.00977,16.5325,22.7938,26.2081,23.0855,14.0433,7.65855,6.91218,6.86794,8.36147,10.344,9.2265,10.0261,14.5799,25.6974,23.5439,17.6902,15.1833,9.17614,4.24728,5.77699,4.03945,2.72739,3.87639
PF3D7_0203300,3.98455,3.7986,7.11472,12.3836,15.0866,16.2841,20.7235,23.9638,26.5828,32.2938,33.6813,21.7474,6.79757,2.81896,7.94223,11.5764,11.1161,13.4522,16.2453,12.8107,17.1695,23.412,19.0792,17.0183
PF3D7_0203400,127.181,35.0385,20.6491,6.8288,5.11958,5.60581,90.812,209.197,455.851,466.554,414.474,232.418,65.8261,30.5244,6.96521,1.14334,8.82695,16.4487,88.9189,221.348,353.829,660.794,636.726,586.283
PF3D7_0203500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.382,0,0,0,0,0
PF3D7_0203600,1.66151,0.780508,0.115411,0.185536,0.0397421,0.0870332,0.624521,3.26682,5.89499,10.4415,9.26993,4.50804,1.48188,0.513399,0.117969,0.133132,0,0.0450661,0.61814,1.69215,5.59417,8.32024,8.73149,7.20714
PF3D7_0203700,115.035,120.41,89.9232,57.5844,52.0603,45.4444,34.6724,16.5243,10.2968,3.11378,0.88977,4.79976,70.8385,101.175,72.0891,57.4413,41.637,31.6502,21.5174,13.9701,6.6019,4.27179,2.021,1.46714
PF3D7_0203800,1.29571,0.33938,0.598015,0.316936,0.28513,0.416281,1.12016,5.91042,6.45158,7.88287,2.83102,2.48247,1.16094,0.425006,0.141062,0.0636773,0.163869,0.484991,0.923927,2.96016,5.67682,5.81089,7.15324,4.73988
PF3D7_0203900,2.49406,1.30388,0.98543,0.442785,2.30157,7.43125,23.8062,32.9027,33.049,23.4656,10.973,6.20973,2.10565,1.14355,0.459841,0.563426,2.21307,6.97646,19.3103,31.7235,34.4853,38.5822,29.1162,14.8047
PF3D7_0204000,0.505893,0.193238,0.0898028,0.185616,0.525703,1.67046,4.17472,4.78549,5.55876,4.69376,2.49409,0.992324,0.198804,0.153646,0.0688448,0.0621549,0.58649,1.36759,3.87189,4.92537,5.62345,4.09642,1.68366,1.1839
PF3D7_0204100,41.7185,8.77427,3.87444,1.72328,1.01329,1.79004,6.01465,7.55435,16.1385,38.0442,112.836,143.834,41.7307,10.8748,2.63185,0.923287,1.27536,1.3099,3.82193,7.86187,13.8007,35.369,87.3363,154.378
PF3D7_0204200,1030.63,220.736,174.867,198.685,237.767,237.491,150.244,114.846,103.428,100.561,106.781,501.45,812.044,327.369,181.333,205.671,182.633,255.416,198.344,128.475,101.465,110.328,112.391,218.878
PF3D7_0204300,8.87194,40.7838,59.6489,92.5331,55.1247,45.6369,23.8659,31.9889,23.4139,23.1123,13.8476,6.10638,15.8275,40.727,83.3866,87.7147,45.356,34.5918,22.97,17.1484,18.1316,7.94565,8.25264,3.68804
PF3D7_0204400,8.06182,47.016,70.8385,89.4776,64.8641,43.7074,38.0158,28.1355,27.179,18.2322,12.9568,6.20588,16.395,34.1563,80.2253,70.5724,45.8813,35.2051,20.2639,20.5453,17.2948,22.5968,7.8124,3.90982
PF3D7_0204500,12.7453,57.0494,98.0613,103.414,87.2124,56.4978,45.9818,43.4603,44.7837,32.1696,19.0342,8.92035,21.3795,57.7982,100.895,116.548,90.0364,54.6729,43.4677,41.3334,41.1052,38.7864,21.4725,13.7248
PF3D7_0204600,6.29623,3.07417,3.62591,5.77532,11.5192,16.0533,18.0528,15.3736,14.341,10.1891,7.33673,4.98952,3.9876,3.18189,3.16827,5.31601,11.6318,11.8292,18.6059,17.054,15.7979,11.2119,7.26238,5.15349
PF3D7_0204700,560.62,705.308,536.205,462.823,441.841,459.673,377.808,266.219,254.981,182.657,180.368,281.277,589.758,704.431,575.815,574.332,545.48,450.894,340.241,321.018,259.037,257.332,253.701,260.876
PF3D7_0204800,1.4107,0.808281,0.500838,0.258799,0.646741,2.40776,8.68484,14.585,14.9995,12.668,8.59481,4.15071,1.24734,0.51414,0.0479942,0.129991,1.11508,0.953396,7.14208,10.5049,12.8435,11.9223,7.70525,4.36561
PF3D7_0204900,5.57492,2.87831,2.89274,1.20631,3.30293,9.29988,25.3899,40.2476,50.5645,44.1936,35.8936,16.315,6.37021,3.59475,1.10882,0.579568,2.16943,4.28046,17.4301,21.4546,28.5418,34.3121,34.8577,17.6683
PF3D7_0205000,0.558234,0.502617,0.247735,0.273093,0.102369,0.074728,0.475289,4.66475,2.60583,4.69844,2.22829,1.06953,0.526495,0.305178,0.607742,0.205757,0.176501,0,0.676699,0.847531,2.57038,0.284491,0.557356,0.360976
PF3D7_0205100,0.450203,0.315856,0.582253,0.212378,0.0707646,0.129142,0.379098,4.19828,4.2698,2.80033,1.4917,0.712924,0.545922,0.421918,0.0525139,0.0474109,0,0.0401223,0.440263,0.836956,1.02302,1.04885,0.81589,0.427767
PF3D7_0205200,1.58953,0.312254,0.169298,0.116642,0.174894,0,0.124925,0.437542,1.42902,2.21219,0.801461,1.43569,0.67462,0,0.129787,0,0,0,0.408039,0.551607,0.399217,0.648054,0.896206,1.58583
PF3D7_0205300,0.149479,0.183526,0.0398017,0.082267,0,0,0.381805,0.720058,0.335961,0.312049,0.16958,0.245475,0.105735,0.0408588,0.0610257,0,0,0.139877,0.0959293,0.551149,0.500562,0.457069,0.210697,0.165701
PF3D7_0205400,14.2024,42.2113,35.5757,34.8169,25.8708,22.4342,17.9005,20.7675,17.7518,12.4661,6.94884,3.4985,25.1526,39.7413,42.1767,34.8986,27.4417,28.024,21.9199,19.8969,20.4771,17.0493,9.11972,3.96508
PF3D7_0205500,114.072,240.183,291.993,199.326,194.855,147.809,124.571,93.6796,100.897,60.6458,43.8523,21.9932,115.908,208.79,230.023,191.643,236.129,171.42,164.21,151.728,135.334,134.254,97.7174,59.3833
PF3D7_0205600,3.1063,2.98012,2.26976,1.59031,1.74865,3.39429,12.7175,16.2631,19.3336,19.8203,18.722,12.2785,4.08794,3.23836,1.88751,1.03843,2.05565,5.40793,11.8992,16.8902,20.1995,27.2801,19.9831,18.6185
PF3D7_0205700,92.1279,186.1,237.591,202.051,166.602,112.188,38.8886,17.8802,23.0237,38.7604,29.3076,31.6155,108.052,182.776,242.667,210.984,116.705,101.242,41.0816,17.5323,9.32994,16.66,21.7827,19.931
PF3D7_0205800,16.1846,2.64947,4.92511,2.54496,10.5998,23.5225,17.8683,17.1231,39.4403,79.9848,76.9415,50.6257,13.6289,5.89856,1.25857,5.39726,16.8136,23.078,11.2109,15.3784,24.8406,69.5196,86.0914,81.1617
PF3D7_0205900,49.1136,39.879,57.5847,70.6569,91.8562,102.193,113.467,111.419,144.792,154.111,190.25,182.56,64.1221,43.9425,57.9167,79.8127,74.8143,81.8657,80.8093,92.4452,104.187,152.527,223.88,192.652
PF3D7_0206000,38.7704,30.1812,40.4943,47.7358,37.0808,29.889,21.267,20.6861,21.7295,16.1766,13.644,32.5671,53.7874,35.1756,46.3865,47.3278,32.3426,25.0877,20.0771,17.9972,16.3712,8.34213,13.4426,12.6674
PF3D7_0206100,42.3705,61.651,106.819,101.793,90.0156,72.8602,62.703,54.1058,48.9397,30.0665,16.3069,30.1642,55.6379,68.5041,108.849,114.553,80.1657,56.8018,54.287,53.1834,44.0566,36.2948,30.4969,20.7362
PF3D7_0206200,1063.27,169.664,41.2883,17.5033,7.88695,6.84925,7.80281,6.49608,6.03971,7.07658,40.7537,482.565,914.189,296.108,39.3218,13.8784,7.89328,6.68194,6.66235,7.7556,7.89785,11.589,33.9405,235.001
PF3D7_0206300,31.2876,61.1,47.0643,53.2722,44.8643,39.1783,24.3047,25.1421,20.9181,10.0883,5.76324,4.88647,30.2603,57.7154,56.8966,55.2606,51.0886,39.882,29.8861,23.4884,22.3279,9.46103,8.32082,3.78375
PF3D7_0206500,94.2117,121.611,96.1927,79.1531,73.9438,73.5513,53.8891,37.1594,34.0895,30.3521,24.4919,26.6925,104.425,127.588,101.559,83.5478,66.4747,57.7448,49.0154,37.3046,29.7872,26.9776,31.2553,20.8673
PF3D7_0206600,2.06299,8.61181,15.93,26.4923,23.8337,16.1555,11.7548,8.3152,6.06333,3.48634,2.8605,1.69393,3.64817,10.7141,21.4768,20.5304,7.82722,16.0872,14.122,5.81675,4.7495,1.05135,0.363484,0
PF3D7_0206700,20.1085,68.48,94.1057,81.4182,73.3592,74.3514,64.6116,48.9219,40.1029,21.3626,10.4718,4.92,40.7321,83.7799,104.857,91.4108,64.2527,57.5274,54.1829,48.5034,38.9827,31.8821,15.8539,7.31767
PF3D7_0206800,1568.99,212.266,60.3137,21.1444,9.02686,3.85724,14.3896,1.10161,8.64875,86.2903,580.034,1791.73,1324.27,351.584,52.2831,13.497,15.1841,4.74358,1.62661,1.5624,10.3862,156.534,683.407,2475.58
PF3D7_0206900,950.215,133.955,33.4424,13.4212,8.37517,11.8879,20.2734,32.2606,31.0723,25.0547,48.4014,582.913,808.395,209.798,31.7665,10.2093,5.4148,8.57385,20.3541,31.5514,36.9074,28.8785,48.7287,242.122
PF3D7_0207000,786.194,110.162,34.6324,11.8203,5.3941,4.98227,27.0492,57.087,120.46,265.833,619.23,1232.44,679.97,176.339,26.2232,7.74417,6.64304,6.99054,19.3481,57.2878,141.052,365.279,628.901,1508.68
PF3D7_0207100,221.714,35.3225,9.33789,4.08267,2.00465,1.60086,6.16966,14.1703,20.6753,24.3888,47.0111,269.331,244.207,65.2563,9.17543,2.99263,1.06705,1.26628,5.75468,11.5949,18.5696,19.1933,33.3595,83.1857
PF3D7_0207200,27.3325,3.24757,0.704306,1.6175,0.727587,1.41634,5.02383,8.23445,5.94496,6.13538,10.7806,52.1254,24.6351,4.57908,1.25985,0.487469,0.418157,1.3751,7.35587,8.60541,11.9947,12.3567,7.92277,29.0771
PF3D7_0207300,0.335233,0.197564,0.21423,0.0245999,0.184426,0.0269256,0.131734,0.0131826,0.0231832,0.186621,0.439475,0.467945,0.426834,0.21992,0.0273723,0.0741372,0,0,0,0,0,0.170844,0.236263,0.185807
PF3D7_0207400,38.887,13.0911,5.171,2.80904,1.51526,1.01237,3.87071,6.33331,51.6541,180.375,262.003,157.467,37.4135,12.5818,2.80163,1.15285,0.929887,0.553334,1.11848,4.77906,32.5554,181.073,380.384,363.513
PF3D7_0207500,87.5607,29.9153,11.1757,5.73187,4.16841,2.6155,5.00144,18.0362,164.629,380.747,515.882,345.135,77.0521,25.7142,6.48213,2.43189,2.94747,1.03565,1.54801,14.2549,96.343,441.547,845.915,739.157
PF3D7_0207600,1066.59,298.214,105.245,43.6459,22.4293,13.3429,56.004,17.2901,390.528,2103.21,5374.49,4605.32,1074.53,330.537,68.704,22.7847,18.122,9.16614,5.81433,18.1637,228.431,2164.4,6107.51,8577.3
PF3D7_0207700,150.613,42.6241,14.137,5.87093,3.2538,2.04379,9.18851,4.14674,80.551,342.132,752.194,681.553,138.06,44.5399,9.13439,3.66711,2.69631,1.08689,1.25541,4.17654,45.7147,396.889,1265.66,1345.34
PF3D7_0207800,75.3168,19.2417,10.6857,5.63501,2.642,1.03114,3.25113,2.9262,36.039,130.259,301.132,265.761,76.3823,20.8212,8.0948,4.81956,3.02178,0.889882,0.488235,3.32073,18.7091,129.762,337.152,404.987
PF3D7_0207900,5.61366,2.15506,0.884218,0.47866,0.260984,0.142886,0.264092,0.396415,2.72024,7.44325,13.2056,13.2602,2.48878,0.972537,0.209814,0.0874272,0.299985,0.123311,0.0507411,0.274378,1.82028,8.38113,26.6496,28.7479
PF3D7_0208000,14.0766,5.69575,2.07446,0.812075,0.754932,0.284432,0.643608,0.687576,5.55614,31.1991,70.9759,100.936,15.2489,4.54951,0.93974,0.293684,0.419877,0.16569,0.0757551,0.403238,2.39028,14.8665,91.393,131.728
PF3D7_0208100,9.91357,3.85045,1.71326,1.43396,0.734176,0.957029,8.74647,24.5054,47.8008,57.6895,52.9773,30.0361,7.21472,2.97035,1.05074,0.790528,0.339062,0.877129,6.38252,18.8036,36.5195,53.2305,63.5195,46.6126
PF3D7_0208200,132.928,287.328,245.934,187.918,147.905,132.433,120.245,96.0625,72.5064,41.6903,20.9505,15.7577,184.692,276.625,255.53,202.081,119.573,138.503,116.305,102.874,78.636,48.4523,23.8242,18.6388
PF3D7_0208300,11.2111,23.9286,24.2216,22.7801,19.7393,14.0104,10.8093,7.78017,5.53675,3.40929,1.60997,1.61194,11.0422,20.0677,24.8163,24.1397,21.7169,19.5654,13.7218,9.78791,8.00954,5.26749,2.70044,1.67802
